Bank of Canada_**_http://dbpedia.org/resource/Bank_of_Canada	Organisation	0.487247058088	Agent	0.487247058088	Country	0.159667628213	PopulatedPlace	0.13881455392	Place	0.13881455392	City	0.111977964555	Settlement	0.0934302190134		GOLD_STANDARD:	
Sweden_**_http://dbpedia.org/resource/Sweden	Country	0.169075454891	Organisation	0.144155980944	Agent	0.144155980944	PopulatedPlace	0.139659638201	Place	0.139659638201	City	0.100988905761	Settlement	0.058513195645		GOLD_STANDARD:	Place	PopulatedPlace	Country
Mexico_**_http://dbpedia.org/resource/Mexico	Settlement	0.253868353424	Organisation	0.223611902264	Agent	0.223611902264	PopulatedPlace	0.158059662746	Place	0.158059662746	Country	0.119416554643	City	0.0690626701395		GOLD_STANDARD:	Place	PopulatedPlace	Country
Spain_**_http://dbpedia.org/resource/Spain	Organisation	0.203626714779	Agent	0.203626714779	Country	0.197618284537	PopulatedPlace	0.161139884931	Place	0.161139884931	City	0.0960188866873	Settlement	0.0887151829156		GOLD_STANDARD:	Place	PopulatedPlace	Country
Hungarian_**_http://dbpedia.org/resource/Hungary	City	0.314378584705	Country	0.155704274335	PopulatedPlace	0.136204769558	Place	0.136204769558	Organisation	0.102098592336	Agent	0.102098592336	Settlement	0.0943268516669		GOLD_STANDARD:	Place	PopulatedPlace	Country
POLISH_**_http://dbpedia.org/resource/Poland	Settlement	0.208149980075	PopulatedPlace	0.0794345247963	Place	0.0794345247963	Organisation	0.0445082400234	Agent	0.0445082400234	Country	0.0236137849803	City	0.00439301926644		GOLD_STANDARD:	Place	PopulatedPlace	Country
German_**_http://dbpedia.org/resource/Germany	Country	0.171542619463	Organisation	0.143676688054	Agent	0.143676688054	PopulatedPlace	0.131483057496	Place	0.131483057496	City	0.0909244026939	Settlement	0.0451634243566		GOLD_STANDARD:	Place	PopulatedPlace	Country
Bundesbank_**_http://dbpedia.org/resource/Deutsche_Bundesbank	Organisation	0.226994491829	Agent	0.226994491829	Country	0.0734452429811	PopulatedPlace	0.0597526847589	Place	0.0597526847589	City	0.0404697747695	Settlement	0.0252700145275		GOLD_STANDARD:	Agent	Organisation
Helsinki_**_http://dbpedia.org/resource/Helsinki	City	0.139270818848	Organisation	0.106520934058	Agent	0.106520934058	Country	0.100581272021	PopulatedPlace	0.0947826601557	Place	0.0947826601557	Settlement	0.0812525658033		GOLD_STANDARD:	Place	PopulatedPlace
Guerrero_**_http://dbpedia.org/resource/Guerrero	Settlement	0.147703449374	Organisation	0.112182184527	Agent	0.112182184527	PopulatedPlace	0.0718459160033	Place	0.0718459160033	City	0.0585694386228	Country	0.0461482450371		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
France_**_http://dbpedia.org/resource/France	Organisation	0.290714994295	Agent	0.290714994295	Country	0.187539338825	PopulatedPlace	0.158273865102	Place	0.158273865102	City	0.10623061243	Settlement	0.101730678995		GOLD_STANDARD:	Place	PopulatedPlace	Country
Japanese_**_http://dbpedia.org/resource/Japan	Country	0.103427909166	PopulatedPlace	0.0809820150808	Place	0.0809820150808	Organisation	0.0491655054007	Agent	0.0491655054007	Settlement	0.0365232097882	City	0.0312746696966		GOLD_STANDARD:	Place	PopulatedPlace	Country
GMT_**_http://dbpedia.org/resource/Greenwich_Mean_Time	Settlement	0.0475126646501	City	0.0354533954131	PopulatedPlace	0.0263413012116	Place	0.0263413012116	Country	0.0165943067453	Organisation	0.0137760492906	Agent	0.0137760492906		GOLD_STANDARD:	
